pre,id,Cuenta,Lenloc_Label,Lenloc_context0,Lenloc_context1,Lenloc_context2,Lenloc_context3
L_G,44,A entes públicos y sociedades mercantiles de la Entidad Local,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntesPublicosYSociedadesMercantilesDeLaEntidadLocal,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,440,Subvenciones para fomento del empleo,lenloc2-econ-gast-cuentas:AEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_SubvencionesParaFomentoDelEmpleo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,441,Subvenciones para bonificación de intereses y primas de seguros,lenloc2-econ-gast-cuentas:AEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_SubvencionesParaBonificacionDeInteresesYPrimasDeSeguros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,442,Subvenciones para reducir el precio a pagar por los consumidores,lenloc2-econ-gast-cuentas:AEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_SubvencionesParaReducirElPrecioAPagarPorLosConsumidores,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,449,Otras subvenciones a entes públicos y sociedades mercantiles de la Entidad Local,lenloc2-econ-gast-cuentas:OtrasSubvencionesAEntesPublicosYSociedadesMercantilesDeLaEntidadLocal,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,45,A Comunidades Autónomas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AComunidadesAutonomas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,450,A la Administración General de las Comunidades Autónomas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AComunidadesAutonomas_ALaAdministracionGeneralDeLasComunidadesAutonomas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,451,A Organismos Autónomos y agencias de las Comunidades Autónomas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AComunidadesAutonomas_AOrganismosAutonomosYAgenciasDeLasComunidadesAutonomas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,452,A fundaciones de las Comunidades Autónomas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AComunidadesAutonomas_AFundacionesDeLasComunidadesAutonomas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,453,"A sociedades mercantiles, entidades públicas empresariales y otros organismos públicos dependientes de las Comunidades Autónomas",lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AComunidadesAutonomas_ASociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,453.00,Subvenciones para fomento del empleo,lenloc2-econ-gast-cuentas:AComunidadesAutonomas_ASociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas_SubvencionesParaFomentoDelEmpleo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,453.10,Subvenciones para bonificación de intereses y primas de seguros,lenloc2-econ-gast-cuentas:AComunidadesAutonomas_ASociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas_SubvencionesParaBonificacionDeInteresesYPrimasDeSeguros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,453.20,Subvenciones para reducir el precio a pagar por los consumidores,lenloc2-econ-gast-cuentas:AComunidadesAutonomas_ASociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas_SubvencionesParaReducirElPrecioAPagarPorLosConsumidores,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,453.90,"Otras subvenciones a sociedades mercantiles, entidades públicas empresariales y otros organismos públicos dependientes de las Comunidades Autónomas",lenloc2-econ-gast-cuentas:OtrasSubvencionesASociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,46,A Entidades Locales,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,461,"A Diputaciones, Consejos o Cabildos insulares",lenloc2-econ-gast-cuentas:ADiputacionesConsejosOCabildosInsulares,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,462,A Ayuntamientos,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales_AAyuntamientos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,463,A Mancomunidades,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales_AMancomunidades,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,464,A Áreas Metropolitanas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales_AAreasMetropolitanas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,465,A Comarcas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales_AComarcas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,466,A otras Entidades que agrupen municipios,lenloc2-econ-gast-cuentas:AOtrasEntidadesQueAgrupenMunicipios,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,467,A Consorcios,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales_AConsorcios,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,468,A Entidades Locales Menores,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEntidadesLocales_AEntidadesLocalesMenores,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,47,A Empresas privadas,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AEmpresasPrivadas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,470,Subvenciones para fomento del empleo,lenloc2-econ-gast-cuentas:AEmpresasPrivadas_SubvencionesParaFomentoDelEmpleo,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,471,Subvenciones para bonificación de intereses y primas de seguros,lenloc2-econ-gast-cuentas:AEmpresasPrivadas_SubvencionesParaBonificacionDeInteresesYPrimasDeSeguros,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,472,Subvenciones para reducir el precio a pagar por los consumidores,lenloc2-econ-gast-cuentas:AEmpresasPrivadas_SubvencionesParaReducirElPrecioAPagarPorLosConsumidores,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,479,Otras subvenciones a Empresas privadas,lenloc2-econ-gast-cuentas:OtrasSubvencionesAEmpresasPrivadas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,48,A Familias e Instituciones sin fines de lucro,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AFamiliasEInstitucionesSinFinesDeLucro,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,49,Al exterior,lenloc2-econ-gast-cuentas:TransferenciasCorrientes_AlExterior,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,6,INVERSIONES REALES,lenloc2-econ-gast-cuentas:InversionesReales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,60,Inversión nueva en infraestructuras y bienes destinados al uso general,lenloc2-econ-gast-cuentas:InversionNuevaEnInfraestructurasYBienesDestinadosAlUsoGeneral,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,600,Inversiones en terrenos,lenloc2-econ-gast-cuentas:InversionNuevaEnInfraestructurasYBienesDestinadosAlUsoGeneral_InversionesEnTerrenos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,609,Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,lenloc2-econ-gast-cuentas:OtrasInversionesNuevasEnInfraestructurasYBienesDestinadosAlUsoGeneral,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,61,Inversiones de reposición de infraestructuras y bienes destinados al uso general,lenloc2-econ-gast-cuentas:InversionesDeReposicionDeInfraestructurasYBienesDestinadosAlUsoGeneral,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,610,Inversiones en terrenos,lenloc2-econ-gast-cuentas:InversionesDeReposicionDeInfraestructurasYBienesDestinadosAlUsoGeneral_InversionesEnTerrenos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,619,Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,lenloc2-econ-gast-cuentas:OtrasInversionesDeReposicionEnInfraestructurasYBienesDestinadosAlUsoGeneral,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,62,Inversión nueva asociada al funcionamiento operativo de los servicios,lenloc2-econ-gast-cuentas:InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,621,Terrenos y bienes naturales,lenloc2-econ-gast-cuentas:InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_TerrenosYBienesNaturales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,622,Edificios y otras construcciones,lenloc2-econ-gast-cuentas:InversionesReales_InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_EdificiosYOtrasConstrucciones,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,623,"Maquinaria, instalaciones técnicas y utillaje",lenloc2-econ-gast-cuentas:InversionesReales_InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_MaquinariaInstalacionesTecnicasYUtillaje,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,624,Elementos de transporte,lenloc2-econ-gast-cuentas:InversionesReales_InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_ElementosDeTransporte,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,625,Mobiliario,lenloc2-econ-gast-cuentas:InversionesReales_InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_Mobiliario,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,626,Equipos para procesos de información,lenloc2-econ-gast-cuentas:InversionesReales_InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_EquiposParaProcesosDeInformacion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,627,Proyectos complejos,lenloc2-econ-gast-cuentas:InversionNuevaAsociadaAlFuncionamientoOperativoDeLosServicios_ProyectosComplejos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,629,Otras inversiones nuevas asociadas al funcionamiento operativo de los servicios,lenloc2-econ-gast-cuentas:OtrasInversionesNuevasAsociadasAlFuncionamientoOperativoDeLosServicios,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,63,Inversión de reposición asociada al funcionamiento operativo de los servicios,lenloc2-econ-gast-cuentas:InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,631,Terrenos y bienes naturales,lenloc2-econ-gast-cuentas:InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_TerrenosYBienesNaturales,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,632,Edificios y otras construcciones,lenloc2-econ-gast-cuentas:InversionesReales_InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_EdificiosYOtrasConstrucciones,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,633,"Maquinaria, instalaciones técnicas y utillaje",lenloc2-econ-gast-cuentas:InversionesReales_InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_MaquinariaInstalacionesTecnicasYUtillaje,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,634,Elementos de transporte,lenloc2-econ-gast-cuentas:InversionesReales_InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_ElementosDeTransporte,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,635,Mobiliario,lenloc2-econ-gast-cuentas:InversionesReales_InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_Mobiliario,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,636,Equipos para procesos de información,lenloc2-econ-gast-cuentas:InversionesReales_InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_EquiposParaProcesosDeInformacion,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,637,Proyectos complejos,lenloc2-econ-gast-cuentas:InversionDeReposicionAsociadaAlFuncionamientoOperativoDeLosServicios_ProyectosComplejos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,639,Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,lenloc2-econ-gast-cuentas:OtrasInversionesDeReposicionAsociadasAlFuncionamientoOperativoDeLosServicios,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,64,Gastos en inversiones de carácter inmaterial,lenloc2-econ-gast-cuentas:GastosEnInversionesDeCaracterInmaterial,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,640,Gastos en inversiones de carácter inmaterial,lenloc2-econ-gast-cuentas:GastosEnInversionesDeCaracterInmaterial_GastosEnInversionesDeCaracterInmaterial,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,641,Gastos en aplicaciones informáticas,lenloc2-econ-gast-cuentas:GastosEnAplicacionesInformaticas,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,648,Cuotas netas de intereses por operaciones de arrendamiento financiero (“leasing”),lenloc2-econ-gast-cuentas:CuotasNetasDeInteresesPorOperacionesDeArrendamientoFinancieroLeasing,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
L_G,65,Inversiones gestionadas para otros entes públicos,lenloc2-econ-gast-cuentas:InversionesGestionadasParaOtrosEntesPublicos,lenloc2-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc2-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc2-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados
